,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,tmp,tmp2,weather,desc,temp
357,11852422,쥬씨,발산역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150053500,등촌3동,1150010200.0,등촌동,1150010200206740000,1,대지,674,,서울특별시 강서구 등촌동 674,115003115001,서울특별시 강서구 강서로,380,,1150010200106740000025294,세민빌딩,서울특별시 강서구 강서로 380,157930.0,7591.0,,1,,126.838848550642,37.5594621394871,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
358,12039809,주카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150056000,화곡3동,1150010300.0,화곡동,1150010300210420001,1,대지,1042,1.0,서울특별시 강서구 화곡동 1042-1,115004145494,서울특별시 강서구 화곡로13길,40,,1150010300110420001021930,,서울특별시 강서구 화곡로13길 40,157010.0,7711.0,3,1,,126.833342292614,37.541666524847,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
359,12042750,브이커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200.0,등촌동,1150010200206530005,1,대지,653,5.0,서울특별시 강서구 등촌동 653-5,115004145547,서울특별시 강서구 화곡로64길,98,,1150010200106530005027355,동양텔레콤(주),서울특별시 강서구 화곡로64길 98,157030.0,7570.0,1,1,,126.85814189835199,37.5553073372579,강서구,서울특별시,Clouds,튼구름,4.3/4.0/5.0
360,12032094,쥬씨,염창점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150051000,염창동,1150010100.0,염창동,1150010100202460017,1,대지,246,17.0,서울특별시 강서구 염창동 246-17,115003115008,서울특별시 강서구 양천로,657,,1150010100102460017027632,,서울특별시 강서구 양천로 657,157861.0,7543.0,,1,,126.870405750688,37.5526140805022,강서구,서울특별시,Clouds,튼구름,4.3/4.0/5.0
361,12033912,뉴욕47번가,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200.0,등촌동,1150010200206560005,1,대지,656,5.0,서울특별시 강서구 등촌동 656-5,115003005069,서울특별시 강서구 화곡로,378,,1150010200106560005029588,,서울특별시 강서구 화곡로 378,157030.0,7572.0,,,,126.853371882123,37.5571262467713,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
362,12044001,마리웨일마카롱,화곡역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300.0,화곡동,1150010300203710062,1,대지,371,62.0,서울특별시 강서구 화곡동 371-62,115004145005,서울특별시 강서구 가로공원로76길,17,,1150010300103710062029738,규수방,서울특별시 강서구 가로공원로76길 17,157010.0,7762.0,,1,,126.83737521662,37.5362730642674,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
363,12039713,카페153,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150062000,공항동,1150010800.0,공항동,1150010800200220053,1,대지,22,53.0,서울특별시 강서구 공항동 22-53,115003115005,서울특별시 강서구 방화동로,36,1.0,1150010800100220053005386,,서울특별시 강서구 방화동로 36-1,157811.0,7619.0,,1,,126.811003800542,37.5638343031712,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
364,12032883,죽앤카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150053500,등촌3동,1150010200.0,등촌동,1150010200206690001,1,대지,669,1.0,서울특별시 강서구 등촌동 669-1,115002005007,서울특별시 강서구 공항대로,315,,1150010200106690001025377,서울시니어강서타워,서울특별시 강서구 공항대로 315,157030.0,7591.0,,,,126.842768405164,37.558491471504,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
365,12479961,좋은씨앗,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150059300,화곡8동,1150010300.0,화곡동,1150010300201580019,1,대지,158,19.0,서울특별시 강서구 화곡동 158-19,115004145132,서울특별시 강서구 곰달래로31길,37,,1150010300101580019011247,삼협필하우스,서울특별시 강서구 곰달래로31길 37,157876.0,7754.0,,,,126.851112281717,37.5325330597874,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
366,12461103,8stcoffee,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150062000,공항동,1150010500.0,마곡동,1150010500207410000,1,대지,741,,서울특별시 강서구 마곡동 741,115003155048,서울특별시 강서구 마곡서1로,81,,1150010500107410000000001,마곡엠밸리8단지,서울특별시 강서구 마곡서1로 81,157818.0,7599.0,,1,,126.819133915019,37.5643574111344,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
367,12478389,CAFEHWARIM,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500.0,마곡동,1150010500207970014,1,대지,797,14.0,서울특별시 강서구 마곡동 797-14,115002005007,서울특별시 강서구 공항대로,269,15.0,1150010500107970014000001,힐스테이트에코마곡,서울특별시 강서구 공항대로 269-15,157805.0,7803.0,,1,,126.837227889996,37.559599364010786,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
368,12461173,스칸디나,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150063000,방화1동,1150010900.0,방화동,1150010900201920003,1,대지,192,3.0,서울특별시 강서구 방화동 192-3,115004145332,서울특별시 강서구 방화대로34길,102,,1150010900101920003005095,,서울특별시 강서구 방화대로34길 102,157846.0,7595.0,,1,,126.821889784844,37.5712057351048,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
369,12479416,커피몽크,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200.0,등촌동,1150010200206470090,1,대지,647,90.0,서울특별시 강서구 등촌동 647-90,115004145208,서울특별시 강서구 공항대로59다길,18,,1150010200106470090000001,그린빌,서울특별시 강서구 공항대로59다길 18,157840.0,7563.0,1,1,102,126.864432247905,37.5532235445046,강서구,서울특별시,Clouds,튼구름,4.3/4.0/5.0
370,12473860,델트렌,김포공항역지점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150064000,방화2동,1150010900.0,방화동,1150010900208860000,1,대지,886,,서울특별시 강서구 방화동 886,115004145490,서울특별시 강서구 하늘길,38,,1150010900106860001003098,"김포공항,롯데몰,스카이시티",서울특별시 강서구 하늘길 38,157222.0,7505.0,,-3,,126.80293746106199,37.5713574580352,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
371,12479588,커피메이드,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500.0,마곡동,1150010500207970014,1,대지,797,14.0,서울특별시 강서구 마곡동 797-14,115002005007,서울특별시 강서구 공항대로,269,15.0,1150010500107970014000001,힐스테이트에코마곡,서울특별시 강서구 공항대로 269-15,157805.0,7803.0,1,1,,126.837227889996,37.559599364010786,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
372,12479091,호야호야,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150063000,방화1동,1150010500.0,마곡동,1150010500207390001,1,대지,739,1.0,서울특별시 강서구 마곡동 739-1,115002115001,서울특별시 강서구 방화대로,294,,1150010500107390001000001,마곡더블유타워,서울특별시 강서구 방화대로 294,157855.0,7599.0,1,1,,126.817032279204,37.5669853952399,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
373,12476792,비카페비비디바비디부,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150064000,방화2동,1150010900.0,방화동,1150010900208860000,1,대지,886,,서울특별시 강서구 방화동 886,115004145490,서울특별시 강서구 하늘길,38,,1150010900106860001003098,"김포공항,롯데몰,스카이시티",서울특별시 강서구 하늘길 38,157222.0,7505.0,,-2,,126.80293746106199,37.5713574580352,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
374,12476713,투썸플레이스,신방화역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150063000,방화1동,1150010500.0,마곡동,1150010500207390001,1,대지,739,1.0,서울특별시 강서구 마곡동 739-1,115002115001,서울특별시 강서구 방화대로,294,,1150010500107390001000001,마곡더블유타워,서울특별시 강서구 방화대로 294,157855.0,7599.0,1,1,210,126.817032279204,37.5669853952399,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
375,12479762,FIDES,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500.0,마곡동,1150010500207580003,1,대지,758,3.0,서울특별시 강서구 마곡동 758-3,115003155059,서울특별시 강서구 마곡중앙5로1길,25,,1150010500107580003000001,마곡헤리움2차,서울특별시 강서구 마곡중앙5로1길 25,157805.0,7788.0,1,,,126.82612057474701,37.569229577876,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
376,12476227,카페34WALTZ,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150064000,방화2동,1150010900.0,방화동,1150010900206190005,1,대지,619,5.0,서울특별시 강서구 방화동 619-5,115004145100,서울특별시 강서구 개화동로27가길,23,,1150010900106190005002772,방화투웨니퍼스트,서울특별시 강서구 개화동로27가길 23,157853.0,7620.0,,1,,126.80726743475,37.5631929236544,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
377,12475613,카페완츄,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150064000,방화2동,1150010900.0,방화동,1150010900208860000,1,대지,886,,서울특별시 강서구 방화동 886,115004145490,서울특별시 강서구 하늘길,38,,1150010900106860001003098,"김포공항,롯데몰,스카이시티",서울특별시 강서구 하늘길 38,157222.0,7505.0,,,2,126.80293746106199,37.5713574580352,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
378,12472454,까페나인,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500.0,마곡동,1150010500207580003,1,대지,758,3.0,서울특별시 강서구 마곡동 758-3,115003155059,서울특별시 강서구 마곡중앙5로1길,25,,1150010500107580003000001,마곡헤리움2차,서울특별시 강서구 마곡중앙5로1길 25,157805.0,7788.0,,1,,126.82612057474701,37.569229577876,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
379,12475575,로얄네이쳐,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150064000,방화2동,1150010900.0,방화동,1150010900208860000,1,대지,886,,서울특별시 강서구 방화동 886,115004145490,서울특별시 강서구 하늘길,38,,1150010900106860001003098,"김포공항,롯데몰,스카이시티",서울특별시 강서구 하늘길 38,157222.0,7505.0,,,,126.80293746106199,37.5713574580352,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
380,12475404,이디야커피,김포공항역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150064000,방화2동,1150010900.0,방화동,1150010900208860000,1,대지,886,,서울특별시 강서구 방화동 886,115004145490,서울특별시 강서구 하늘길,38,,1150010900106860001003098,"김포공항,롯데몰,스카이시티",서울특별시 강서구 하늘길 38,157222.0,7505.0,하,-2,,126.80293746106199,37.5713574580352,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
381,12424192,쥬씨송정역점,송정역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150062000,공항동,1150010800.0,공항동,1150010800200450039,1,대지,45,39.0,서울특별시 강서구 공항동 45-39,115002005007,서울특별시 강서구 공항대로,23,,1150010800100450039005940,,서울특별시 강서구 공항대로 23,157812.0,7619.0,,1,,126.809803622037,37.5617228123221,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
382,12329867,이디야커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150061500,우장산동,1150010300.0,화곡동,1150010300200840004,1,대지,84,4.0,서울특별시 강서구 화곡동 84-4,115003115010,서울특별시 강서구 우현로,15,,1150010300100840004018429,,서울특별시 강서구 우현로 15,157870.0,7695.0,,1,,126.843611355088,37.54715572515671,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
383,12428143,달콤커피,발산역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500.0,마곡동,1150010500207230002,1,대지,723,2.0,서울특별시 강서구 마곡동 723-2,115002005007,서울특별시 강서구 공항대로,271,,1150010400114530002010597,이천이프라자,서울특별시 강서구 공항대로 271,157805.0,7803.0,,,,126.837770269096,37.5589289309846,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
384,12424237,쥬씨증미역점,증미역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200.0,등촌동,1150010200206300012,1,대지,630,12.0,서울특별시 강서구 등촌동 630-12,115003115008,서울특별시 강서구 양천로,556,,1150010200106300012027291,강서메디칼센터,서울특별시 강서구 양천로 556,157839.0,7550.0,,3,,126.86070715668501,37.5577919417425,강서구,서울특별시,Clouds,튼구름,4.3/4.0/5.0
385,12107019,콩아의카페공간,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150062000,공항동,1150010800.0,공항동,1150010800200550181,1,대지,55,181.0,서울특별시 강서구 공항동 55-181,115004145379,서울특별시 강서구 송정로4길,30,1.0,1150010800100550181005920,수원빌,서울특별시 강서구 송정로4길 30-1,157812.0,7626.0,1,1,,126.81279990623301,37.5583561008349,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
386,12424240,쥬씨영일고점,영일고점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150053000,등촌2동,1150010200.0,등촌동,1150010200205130001,1,대지,513,1.0,서울특별시 강서구 등촌동 513-1,115003005064,서울특별시 강서구 등촌로,173,,1150010200105130001025907,박진호내과의원,서울특별시 강서구 등촌로 173,157836.0,7668.0,,1,,126.862072433365,37.545415881226,강서구,서울특별시,Clouds,튼구름,4.3/4.0/5.0
387,12435371,놀숲,마곡발산점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500.0,마곡동,1150010500207950007,1,대지,795,7.0,서울특별시 강서구 마곡동 795-7,115003155054,서울특별시 강서구 마곡중앙6로,93,,1150010500107950007000001,열린프라자,서울특별시 강서구 마곡중앙6로 93,157805.0,7803.0,,8,,126.837683755903,37.5601264512569,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
388,12433860,샤론,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150063000,방화1동,1150010900.0,방화동,1150010900202490217,1,대지,249,217.0,서울특별시 강서구 방화동 249-217,115003115012,서울특별시 강서구 초원로,72,,1150010900102490217004879,,서울특별시 강서구 초원로 72,157846.0,7616.0,,1,,126.813516221141,37.567427654037104,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
389,12440480,두소카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500.0,마곡동,1150010500207730002,1,대지,773,2.0,서울특별시 강서구 마곡동 773-2,115003155054,서울특별시 강서구 마곡중앙6로,16,,1150010500107271088000001,마곡지엠지타워,서울특별시 강서구 마곡중앙6로 16,157805.0,7801.0,,1,,126.82898701343201,37.560391911309,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
390,12433717,네스카페,홈플러스가양점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060400,가양2동,1150010400.0,가양동,1150010400200180024,1,대지,18,24.0,서울특별시 강서구 가양동 18-24,115003115008,서울특별시 강서구 양천로,431,,1150010400100180024009682,홈플러스가양점,서울특별시 강서구 양천로 431,157800.0,7527.0,X,1,5,126.84994610305,37.5642561332798,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
391,12446247,타르트팜,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500.0,마곡동,1150010500207960006,1,대지,796,6.0,서울특별시 강서구 마곡동 796-6,115003155054,서울특별시 강서구 마곡중앙6로,65,,1150010500107960006000001,지투프라자,서울특별시 강서구 마곡중앙6로 65,157805.0,7803.0,,1,,126.83470254250601,37.560412423756,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
392,12424049,쥬씨방화역점,방화역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150064100,방화3동,1150010900.0,방화동,1150010900208300001,1,대지,830,1.0,서울특별시 강서구 방화동 830-1,115003115002,서울특별시 강서구 금낭화로,136,,1150010900108300001000534,에어뷰21-2오피스텔,서울특별시 강서구 금낭화로 136,157857.0,7511.0,,1,,126.81298530905501,37.577342630705296,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
393,12438216,까치산커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150059300,화곡8동,1150010300.0,화곡동,1150010300203420001,1,대지,342,1.0,서울특별시 강서구 화곡동 342-1,115004145125,서울특별시 강서구 곰달래로25길,25,,1150010300103420001011918,,서울특별시 강서구 곰달래로25길 25,157880.0,7760.0,,1,,126.848858896106,37.5319164309901,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
394,12491180,청년다방,발산역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500.0,마곡동,1150010500207970014,1,대지,797,14.0,서울특별시 강서구 마곡동 797-14,115002005007,서울특별시 강서구 공항대로,269,15.0,1150010500107970014000001,힐스테이트에코마곡,서울특별시 강서구 공항대로 269-15,157805.0,7803.0,,1,,126.837227889996,37.559599364010786,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
395,12430708,코코몽,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150064000,방화2동,1150010900.0,방화동,1150010900208860000,1,대지,886,,서울특별시 강서구 방화동 886,115004145490,서울특별시 강서구 하늘길,38,,1150010900106860001003098,"김포공항,롯데몰,스카이시티",서울특별시 강서구 하늘길 38,157222.0,7505.0,,1,,126.80293746106199,37.5713574580352,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
396,12465532,동네카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150057000,화곡4동,1150010300.0,화곡동,1150010300204690012,1,대지,469,12.0,서울특별시 강서구 화곡동 469-12,115004145156,서울특별시 강서구 곰달래로53길,99,,1150010300104690012019814,,서울특별시 강서구 곰달래로53길 99,157894.0,7737.0,,1,,126.856746394997,37.535525119918,강서구,서울특별시,Clouds,튼구름,4.3/4.0/5.0
397,12549948,덤스,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150053000,등촌2동,1150010200.0,등촌동,1150010200205070012,1,대지,507,12.0,서울특별시 강서구 등촌동 507-12,115004145317,서울특별시 강서구 등촌로55길,11,11.0,1150010200105070012025549,,서울특별시 강서구 등촌로55길 11-11,157836.0,7665.0,,1,,126.863100988544,37.549967007608,강서구,서울특별시,Clouds,튼구름,4.3/4.0/5.0
398,12444632,원커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150062000,공항동,1150010500.0,마곡동,1150010500207460001,1,대지,746,1.0,서울특별시 강서구 마곡동 746-1,115002005007,서울특별시 강서구 공항대로,140,,1150010500107460001000001,마곡엠밸리12단지,서울특별시 강서구 공항대로 140,157818.0,7808.0,,1,,126.823177599256,37.5591447850131,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
399,12457768,셀렉토커피마곡나루역점,마곡나루역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060300,가양1동,1150010500.0,마곡동,1150010500207580002,1,대지,758,2.0,서울특별시 강서구 마곡동 758-2,115003155045,서울특별시 강서구 마곡중앙로,161,22.0,1150010500107580002000001,마곡일성트루엘플래닛,서울특별시 강서구 마곡중앙로 161-22,157805.0,7788.0,,1,,126.82574537808998,37.5686131464626,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
400,12490654,버니빙스,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150059300,화곡8동,1150010300.0,화곡동,1150010300203410092,1,대지,341,92.0,서울특별시 강서구 화곡동 341-92,115004145017,서울특별시 강서구 강서로12길,15,,1150010300103410092012657,양지빌딩,서울특별시 강서구 강서로12길 15,157880.0,7757.0,,1,,126.84771938043801,37.531707089427,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
401,12439090,배냇,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150064100,방화3동,1150010900.0,방화동,1150010900201340005,1,대지,134,5.0,서울특별시 강서구 방화동 134-5,115004145401,서울특별시 강서구 양천로27길,91,6.0,1150010900101340005000373,,서울특별시 강서구 양천로27길 91-6,157845.0,7518.0,3,지,,126.81890258247,37.5775731822186,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
402,12517603,에스카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150062000,공항동,1150010500.0,마곡동,1150010500207460000,1,대지,746,,서울특별시 강서구 마곡동 746,115002005007,서울특별시 강서구 공항대로,124,,1150010500107460000000001,마곡엠밸리11단지,서울특별시 강서구 공항대로 124,157818.0,7808.0,,1,,126.82085430240801,37.5593378506297,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
403,12526173,이디야커피,화곡남부시장점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150057000,화곡4동,1150010300.0,화곡동,1150010300208300001,1,대지,830,1.0,서울특별시 강서구 화곡동 830-1,115004145320,서울특별시 강서구 등촌로5길,80,,1150010300108300001020982,,서울특별시 강서구 등촌로5길 80,157900.0,7738.0,,1,,126.858933773438,37.533059414663,강서구,서울특별시,Clouds,튼구름,4.3/4.0/5.0
404,12439089,테이크온미,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300.0,화곡동,1150010300203680006,1,대지,368,6.0,서울특별시 강서구 화곡동 368-6,115004145012,서울특별시 강서구 가로공원로84길,14,,1150010300103680006014634,,서울특별시 강서구 가로공원로84길 14,157884.0,7762.0,,1,,126.84027348699101,37.536896247403895,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
405,12330570,롯데씨티호텔김포공항점씨카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150064000,방화2동,1150010900.0,방화동,1150010900208860000,1,대지,886,,서울특별시 강서구 방화동 886,115004145490,서울특별시 강서구 하늘길,38,,1150010900106860001003098,"김포공항,롯데몰,스카이시티",서울특별시 강서구 하늘길 38,157222.0,7505.0,,1,,126.80293746106199,37.5713574580352,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
406,12326267,카페에스크,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300.0,화곡동,1150010300210960009,1,대지,1096,9.0,서울특별시 강서구 화곡동 1096-9,115004145434,서울특별시 강서구 우장산로15길,39,1.0,1150010300110960009014778,,서울특별시 강서구 우장산로15길 39-1,157916.0,7649.0,,1,,126.85084939074899,37.5548221073181,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
407,12460371,벨로치노개화점,개화점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150064000,방화2동,1150011000.0,개화동,1150011000202460000,1,대지,246,,서울특별시 강서구 개화동 246,115004145090,서울특별시 강서구 개화길,86,,1150011000102460000000001,,서울특별시 강서구 개화길 86,157222.0,7502.0,,1,,126.802439670245,37.589715308904,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
408,12466185,브릿지,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150061100,발산1동,1150010600.0,내발산동,1150010600207410000,1,대지,741,,서울특별시 강서구 내발산동 741,115004145058,서울특별시 강서구 강서로47길,158,,1150010600107410000128125,마곡수명산파크2단지아파트,서울특별시 강서구 강서로47길 158,157280.0,7634.0,,2,,126.827630057611,37.5538099273328,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
